category,name,producer,url,price,barcode
Κάβα,ΟΥΖΟ  700 ML,ΚΑΖΑΝΙΣΤΟ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyzo/OYZO-700-ML/p/7137106,"9,68",4060815
Κάβα,ΣΟΔΑ ΚΟΥΤΙ 330 ML,TUBORG,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/SODA-KOYTI-330-ML/p/7092853,"0,43",4150025
Κάβα,ΒΟΤΚΑ  700 ML,STOLICHNAYA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Botka-Tzin-Roymi/VOTKA-700-ML/p/7091551,"17,10",4070993
Κάβα,ΟΥΖΟ  700 ML,ΜΙΝΙ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyzo/OYZO-700-ML/p/7091284,"9,45",4060100
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ CHATEAU 750 ML,ΚΤΗΜΑ Ν. ΛΑΖΑΡΙΔΗ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-CHATEAU-750-ML/p/7087484,"13,30",4021107
Κάβα,ΟΥΙΣΚΙ ΣΚΩΤΙΑΣ 700 ML,DEWARS,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyisky/OYISKI-SKOTIAS-700-ML/p/7091405,"17,94",4070142
Κάβα,ΑΝΘΡΑΚΟΥΧΟ ΦΥΣΙΚΟ ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ ΛΕΜΟΝΙ 330 ML,PERRIER,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Anthrakoycho/ANThRAKOYChO-FYSIKO-METALLIKO-NERO-LEMONI-330-ML/p/7092058,"0,99",4120061
Κάβα,ΦΥΣΙΚΟ ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ  6 X 500 ML,CONTREX,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Epitrapezio-Metalliko/FYSIKO-METALLIKO-NERO-6-X-500-ML/p/7123889,"3,00",4120707
Κάβα,KOYΡΤΑΚΗΣ ΜΑΥΡΟΔΑΦΝΗ ΟΙΝΟΣ 750 ML,ΚΟΥΡΤΑΚΗ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Glyka-krasia/KOYRTAKIS-MAYRODAFNI-OINOS-750-ML/p/7091745,"5,18",4020887
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΚΟΥΤΙ 6 X 330 ML,GREEN,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Cola/ANAPsYKTIKO-KOYTI-6-X-330-ML/p/7104620,"3,60",4142434
Κάβα,ΟΥΙΣΚΙ ΣΚΩΤΙΑΣ 700 ML,VAT 69,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyisky/OYISKI-SKOTIAS-700-ML/p/7091413,"14,65",4070136
Κάβα,ΟΙΝΟΣ ΛΕΥΚΟΣ ΣΑΝΤΟΡΙΝΙ ΝΥΧΤΕΡΙ 750 ML,SANTO,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Leyka-krasia/OINOS-LEYKOS-SANTORINI-NYChTERI-750-ML/p/7090748,"14,76",4000581
Κάβα,Οίνος Ερυθρός  750 ml,ΚΤΗΜΑ ΣΠΥΡΟΠΟΥΛΟΥ- ΟΡΕΙΝΟ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/Oinos-Erythros-750-ml/p/7096931,"6,14",4020423
Κάβα,ΡΟΥΜΙ HAVANA HAVANA 700 ML,HAVANA CLUB,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Botka-Tzin-Roymi/ROYMI-HAVANA-HAVANA-700-ML/p/7470720,"18,30",4070603
Κάβα,ΕΨΑ PINK LEMONADE 232 ML,ΕΨΑ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Lemonada/EPsA-PINK-LEMONADE-232-ML/p/7290479,"0,49",4140181
Κάβα,ΟΥΖΟ  700 ML,ΑΒ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyzo/OYZO-700-ML/p/7129601,"7,30",4060788
Κάβα,ΣΟΔΑ ΦΙΑΛΗ 4 X 500 ML,TUBORG,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/SODA-FIALI-4-X-500-ML/p/7092858,"2,67",4150034
Κάβα,ΟΥΙΣΚΙ  700 ML,CUTTY SARK,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyisky/OYISKI-700-ML/p/7091296,"18,20",4070106
Κάβα,"ICE TEA ΛΕΜΟΝΙ ΦΙΑΛΗ 1,5 LT",LIPTON,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Ice-tea-Ice-coffee/ICE-TEA-LEMONI-FIALI-1-5-LT/p/7093035,"2,26",4170251
Κάβα,ΟΥΙΣΚΙ  1 LT,HIGHLAND PRIDE,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyisky/OYISKI-1-LT/p/7098254,"19,66",4070542
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΠΟΡΤΟΚΑΛΙ 4 X 500 ML,FANTA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Portokalada/ANAPsYKTIKO-PORTOKALI-4-X-500-ML/p/7092585,"3,08",4140183
Κάβα,ΟΥΙΣΚΙ ΚΑΝΑΔΑ 700 ML,TEACHERS,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyisky/OYISKI-KANADA-700-ML/p/7091397,"16,25",4070560
Κάβα,"ΟΙΝΟΣ ΛΕΥΚΟΣ ΞΗΡΟΣ 1,5 LT",APELIA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Leyka-krasia/OINOS-LEYKOS-XIROS-1-5-LT/p/7090765,"4,45",4000046
Κάβα,ΟΥΙΣΚΥ  700 ML,JACK DANIEL'S,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyisky/OYISKY-700-ML/p/7136721,"24,30",4071110
Κάβα,ΟΙΝΟΣ ΛΕΥΚΟΣ  750 ML,ΡΟΥΒΑΛΗΣ- ΜΙΚΡΟΣ ΒΟΡΙΑΣ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Leyka-krasia/OINOS-LEYKOS-750-ML/p/7095256,"7,13",4000215
Κάβα,ICE TEA ΣΕ ΣΚΟΝΗ ΛΕΜΟΝΙ 125 GR,LIPTON,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Ice-tea-Ice-coffee/ICE-TEA-SE-SKONI-LEMONI-125-GR/p/7093025,"1,34",4170232
Κάβα,ΑΠΕΡΙΤΙΦ BITTER 700 ML,CAMPARI,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Aperitif-Choneytika/APERITIF-BITTER-700-ML/p/7091250,"17,44",4060010
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΚΟΥΤΙ 330 ML,COCA COLA- LIGHT,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Cola/ANAPsYKTIKO-KOYTI-330-ML/p/7092486,"0,66",4140126
Κάβα,ΛΙΚΕΡ  700 ML,DISARONNO,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Liker/LIKER-700-ML/p/7091460,"17,80",4080022
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ ΠΟΛΥΠΟΙΚΙΛΙΑΚΟΣ 750 ML,ΚΤΗΜΑ ΧΑΤΖΗΜΙΧΑΛΗ- ΠΟΛΥΠΟΙΚΙΛΙΑΚΟΣ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-POLYPOIKILIAKOS-750-ML/p/7091049,"8,85",4021245
Κάβα,ΟΥΖΟ  700 ML,ΟΥΖΟ 12,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyzo/OYZO-700-ML/p/7091232,"8,95",4060031
Κάβα,ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ ΜΕ JUICE ΦΡΑΟΥΛΑ ΚΑΙ ΑΚΤΙΝΙΔΙΟ 4 X 250 ML,PERRIER,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/ANThRAKOYChO-NERO-ME-JUICE-FRAOYLA-KAI-AKTINIDIO-4-X-250-ML/p/7487348,"3,92",4120396
Κάβα,"ΟΙΝΟΣ ΛΕΥΚΟΣ  1,5 LT",ΜΠΑΡΜΠΑΣΑΙΝΑ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Leyka-krasia/OINOS-LEYKOS-1-5-LT/p/7090832,"3,63",4000534
Κάβα,ΟΙΝΟΣ ΛΕΥΚΟΣ ΜΑΚΕΔΟΝΙΚΟΣ 750 ML,ΑΒ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Leyka-krasia/OINOS-LEYKOS-MAKEDONIKOS-750-ML/p/7087788,"4,03",4000771
Κάβα,ΣΟΔΑ ΜΑΣΤΙΧΑ ΜΕΝΤΑ KΟΥΤΙ 33O ML,SCHWEPPES,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/SODA-MASTIChA-MENTA-KOYTI-33O-ML/p/7443547,"0,51",4150191
Κάβα,ΟΙΝΟΣ ΛΕΥΚΟΣ  750 ML,ΚΤΗΜΑ ΑΛΦΑ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Leyka-krasia/OINOS-LEYKOS-750-ML/p/7102541,"17,20",4000852
Κάβα,ΑΝΑΨΥΚΤΙΚΟ GINGER ALE ΚΟΥΤΙ 150 ML,BRITVIC,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Vyssinada-kai-alles-geyseis/ANAPsYKTIKO-GINGER-ALE-KOYTI-150-ML/p/7092869,"0,70",4150220
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΓΚΑΖΟΖΑ ΦΙΑΛΗ 250 ML,ΓΕΡΑΝΙ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Gkazoza/ANAPsYKTIKO-GKAZOZA-FIALI-250-ML/p/7096778,"0,55",4140378
Κάβα,ΣΟΔΑ ΦΙΑΛΗ 500 ML,ΑΒ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/SODA-FIALI-500-ML/p/7092872,"0,41",4150193
Κάβα,ΟΥΙΣΚΙ ΣΚΩΤΙΑΣ 700 ML,HAIG,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Oyisky/OYISKI-SKOTIAS-700-ML/p/7091404,"19,44",4070145
Κάβα,ΑΝΑΨΥΚΤΙΚΟ COLA ΚΟΥΤΙ 330 ML 25 % ΦΘΗΝΟΤΕΡΑ,PEPSI,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Cola/ANAPsYKTIKO-COLA-KOYTI-330-ML-25-FThINOTERA/p/7092402,"2,70",4142439
Κάβα,ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ ΜΕ JUICE ΡΟΔΑΚΙΝΟ ΚΑΙ ΚΕΡΑΣΙ 4 X 250 ML,PERRIER,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/ANThRAKOYChO-NERO-ME-JUICE-RODAKINO-KAI-KERASI-4-X-250-ML/p/7487404,"3,92",4120397
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ ΗΜΙΓΛΥΚΟΣ 750 ML,EXCLUSIVE AB,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-IMIGLYKOS-750-ML/p/7103003,"3,00",4021275
Κάβα,ΟΙΝΟΣ ΛΕΥΚΟΣ  750 ML,ΡΟΥΒΑΛΗΣ- ΑΣΠΡΟΛΙΘΙ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Leyka-krasia/OINOS-LEYKOS-750-ML/p/7095322,"5,14",4000221
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΓΚΑΖΟΖΑ ΚΟΥΤΙ 330 ML,SPRITE,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Gkazoza/ANAPsYKTIKO-GKAZOZA-KOYTI-330-ML/p/7092661,"0,62",4140201
Κάβα,ΦΥΣΙΚΟ ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ  6 X 500 ML,EVIAN,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Epitrapezio-Metalliko/FYSIKO-METALLIKO-NERO-6-X-500-ML/p/7092158,"5,04",4120715
Κάβα,"ΑΝΑΨΥΚΤΙΚΟ ΛΕΜΟΝΑΔΑ ΦΙΑΛΗ 1,5 LT",ΛΟΥΞ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Lemonada/ANAPsYKTIKO-LEMONADA-FIALI-1-5-LT/p/7092738,"1,63",4141609
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΠΟΡΤΟΚΑΛΑΔΑ ΦΙΑΛΗ 330 ML,ΛΟΥΞ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Portokalada/ANAPsYKTIKO-PORTOKALADA-FIALI-330-ML/p/7092609,"0,52",4142427
Κάβα,ΜΗΛΙΤΗΣ ΦΙΑΛΗ 330 ML,ΜΗΛΟΚΛΕΦΤΗΣ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Militis/MILITIS-FIALI-330-ML/p/7335399,"1,05",4110453
Κάβα,"ΑΝΑΨΥΚΤΙΚΟ ΠΟΡΤΟΚΑΛΙ ΧΩΡΙΣ ΑΝΘΡΑΚΙΚΟ ΦΙΑΛΗ 1,5 LT",FANTA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Portokalada/ANAPsYKTIKO-PORTOKALI-ChORIS-ANThRAKIKO-FIALI-1-5-LT/p/7100180,"1,55",4142069
Κάβα,ΑΝΘΡΑΚΟΥΧΟ ΠΟΤΟ ΜΕ ΜΑΣΤΙΧΟΝΕΡΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΟ 330 ML,MASTIH20,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/ANThRAKOYChO-POTO-ME-MASTIChONERO-KAI-TRIANTAFYLLO-330-ML/p/7446554,"1,46",4120322
Κάβα,ICE TEA ΜΕ ΡΟΔΑΚΙΝΟ ΚΑΙ ΙΒΙΣΚΟ 500 ML,FUZE,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Ice-tea-Ice-coffee/ICE-TEA-ME-RODAKINO-KAI-IVISKO-500-ML/p/7371763,"1,22",4170321
Κάβα,"ICE TEA ΡΟΔΑΚΙΝΟ ΦΙΑΛΗ 1,5 LT",LIPTON,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Ice-tea-Ice-coffee/ICE-TEA-RODAKINO-FIALI-1-5-LT/p/7093030,"2,26",4170250
Κάβα,ΟΙΝΟΣ ΛΕΥΚΟΣ ΛΗΜΝΟΣ ΞΗΡΟΣ 750 ML,ΕΑΣ ΛΗΜΝΟΥ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Leyka-krasia/OINOS-LEYKOS-LIMNOS-XIROS-750-ML/p/7090749,"6,20",4000582
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ ΗΜΙΓΛΥΚΟΣ 1 LT,ΤΟ ΚΡΑΣΙ ΤΗΣ ΠΑΡΕΑΣ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-IMIGLYKOS-1-LT/p/7091809,"3,22",4020293
Κάβα,"ΑΝΑΨΥΚΤΙΚΟ COLA 1,5 LT",COCA COLA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Cola/ANAPsYKTIKO-COLA-1-5-LT/p/7092468,"1,55",4140471
Κάβα,ΦΥΣΙΚΟ ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ  6 X1 LT,EVIAN,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Epitrapezio-Metalliko/FYSIKO-METALLIKO-NERO-6-X1-LT/p/7092154,"8,76",4120574
Κάβα,ΦΥΣΙΚΟ ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ  750 ML,ΖΑΓΟΡΙ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Epitrapezio-Metalliko/FYSIKO-METALLIKO-NERO-750-ML/p/7134698,"0,40",4120776
Κάβα,"ΑΝΑΨΥΚΤΙΚΟ ΠΟΡΤΟΚΑΛΑΔΑ LIGHT ΦΙΑΛΗ 1,5 LT",ΕΨΑ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Portokalada/ANAPsYKTIKO-PORTOKALADA-LIGHT-FIALI-1-5-LT/p/7141150,"1,70",4142625
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ  750 ML,ΚΤΗΜΑ ΑΒΑΝΤΙΣ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-750-ML/p/7103324,"7,80",4021289
Κάβα,ΜΗΛΙΤΗ ΦΙΑΛΗ 330 ML,SOMMERSBY,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Militis/MILITI-FIALI-330-ML/p/7130525,"1,12",4111507
Κάβα,ΕΝΕΡΓΕΙΑΚΟ ΠΟΤΟ ΚΟΥΤΙ 250 ML,HELL,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Energeiaka-Isotonika/ENERGEIAKO-POTO-KOYTI-250-ML/p/7432240,"0,85",4140791
Κάβα,TONIC ΦΙΑΛΗ  200 ML,FEVER TREE,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/TONIC-FIALI-200-ML/p/7468057,"1,38",4150223
Κάβα,ΦΥΣΙΚΟ ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ  750 ML,ΑΥΡΑ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Epitrapezio-Metalliko/FYSIKO-METALLIKO-NERO-750-ML/p/7096728,"0,45",4120071
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ  750ΜL,CHATEAU JULIA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-750ML/p/7091842,"17,90",4020686
Κάβα,ΟΙΝΟΣ ΡΟΖΕ  750 ML,ΚΤΗΜΑ Κ. ΛΑΖΑΡΙΔΗ- ΑΜΕΘΥΣΤΟΣ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Krasia-roze/OINOS-ROZE-750-ML/p/7090970,"11,40",4010068
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΠΟΡΤΟΚΑΛΙ ΚΟΚΚΙΝΟ ΜΕ ΑΝΘΡΑΚΙΚΟ 6 X 330 ML,HBH,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Portokalada/ANAPsYKTIKO-PORTOKALI-KOKKINO-ME-ANThRAKIKO-6-X-330-ML/p/7092538,"3,48",4141510
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ ΗΜΙΓΛΥΚΟΣ 750 ML,ΤΣΑΝΤΑΛΗ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-IMIGLYKOS-750-ML/p/7087857,"5,40",4020101
Κάβα,ΤΣΙΠΟΥΡΟ ΧΩΡΙΣ ΓΛΥΚΑΝΙΣΟ  200 ML,ΤΣΙΛΙΛΗ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Tsipoyro-Tsikoydia/TSIPOYRO-ChORIS-GLYKANISO-200-ML/p/7420797,"3,38",4060403
Κάβα,"ΟΙΝΟΣ ΕΡΥΘΡΟΣ ΗΜΙΓΛΥΚΟΣ 1,5 LT",ΜΠΑΡΜΠΑΣΑΙΝΑ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-IMIGLYKOS-1-5-LT/p/7087696,"4,03",4020779
Κάβα,ΟΙΝΟΣ ΡΟΖΕ ΑΓΙΩΡΓΗΤΙΚΟ SYRAH 750 ML,EXCLUSIVE AB,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Krasia-roze/OINOS-ROZE-AGIORGITIKO-SYRAH-750-ML/p/7095678,"7,56",4010032
Κάβα,"ΑΝΑΨΥΚΤΙΚΟ COLA ZERO 1,5LT",COCA COLA- ZERO,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Cola/ANAPsYKTIKO-COLA-ZERO-1-5LT/p/7097223,"1,55",4141912
Κάβα,"ΑΝΑΨΥΚΤΙΚΟ ΠΟΡΤΟΚΑΛΙ ΦΙΑΛΗ 1,5 LT",FANTA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Portokalada/ANAPsYKTIKO-PORTOKALI-FIALI-1-5-LT/p/7092589,"1,55",4141781
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ  500 ML,MOSTRA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-500-ML/p/7102898,"2,52",4021273
Κάβα,ΝΕΡΟ ΑΝΘΡΑΚΟΥΧΟ ΦΙΑΛΗ 330 ML,ΖΑΓΟΡΙ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Anthrakoycho/NERO-ANThRAKOYChO-FIALI-330-ML/p/7147046,"0,61",4124514
Κάβα,ΒΙΚΟΣ ΓΚΑΖΟΖΑ 6 X 330ML  6 X 330ML,ΒΙΚΟΣ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Gkazoza/VIKOS-GKAZOZA-6-X-330ML-6-X-330ML/p/7514971,"2,50",4150322
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΠΟΡΤΟΚΑΛΙ ΚΟΚΚΙΝΟ ΜΕ ΑΝΘΡΑΚΙΚΟ ΚΟΥΤΙ 6 X 330 ML,FANTA,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Portokalada/ANAPsYKTIKO-PORTOKALI-KOKKINO-ME-ANThRAKIKO-KOYTI-6-X-330-ML/p/7092579,"3,66",4140171
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΚΟΥΤΙ 330 ML 25 % ΦΘΗΝΟΤΕΡΑ,PEPSI- TWIST,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Cola/ANAPsYKTIKO-KOYTI-330-ML-25-FThINOTERA/p/7092995,"2,70",4142440
Κάβα,ΣΟΔΑ ΚΟΥΤΙ 330 ML,ΑΒ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/SODA-KOYTI-330-ML/p/7092871,"0,27",4150052
Κάβα,ΕΠΙΤΡΑΠΕΖΙΟ ΦΥΣΙΚΟ ΝΕΡΟ ΓΥΑΛΙΝΗ ΦΙΑΛΗ 1 LT,IOΛΗ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Epitrapezio-Metalliko/EPITRAPEZIO-FYSIKO-NERO-GYALINI-FIALI-1-LT/p/7092137,"0,82",4120166
Κάβα,ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ ΚΟΥΤΙ 330 ML,ΣΟΥΡΩΤΗ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Anthrakoycho/ANThRAKOYChO-NERO-KOYTI-330-ML/p/7092047,"0,56",4120145
Κάβα,ΕΡΥΘΡΟΣ ΟΙΝΟΣ  750 ML,ΒΙΒΛΙΑ ΧΩΡΑ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/ERYThROS-OINOS-750-ML/p/7089935,"18,40",4021338
Κάβα,ΟΙΝΟΣ ΕΡΥΘΡΟΣ  750 ML,ΜΑΥΡΟ ΠΡΟΒΑΤΟ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Krasia/Erythra-krasia/OINOS-ERYThROS-750-ML/p/7091688,"11,70",4021111
Κάβα,ΣΟΔΑ ΦΙΑΛΗ 500 ML,ΕΚ ΧΙΟΥ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Soda-Tonik-Mixers/SODA-FIALI-500-ML/p/7134639,"1,20",4156100
Κάβα,ΛΙΚΕΡ ΜΑΣΤΙΧΑ 500 ML,ΑΒ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Aperitif-Choneytika/LIKER-MASTIChA-500-ML/p/7104756,"9,65",4060772
Κάβα,ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ  500 ML,SAN PELLEGRINO,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Anthrakoycho/ANThRAKOYChO-NERO-500-ML/p/7103800,"1,00",4120721
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΓΚΑΖΟΖΑ ΦΙΑΛΗ 4 X 500 ML,SPRITE,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Gkazoza/ANAPsYKTIKO-GKAZOZA-FIALI-4-X-500-ML/p/7092671,"3,35",4140222
Κάβα,ΑΝΑΨΥΚΤΙΚΟ ΓΚΑΖΟΖΑ ΚΟΥΤΙ 330 ML Χ 6 ΤΕΜ,7UP,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Anapsyktika/Gkazoza/ANAPsYKTIKO-GKAZOZA-KOYTI-330-ML-Ch-6-TEM/p/7092638,"3,60",4141504
Κάβα,PERRIER SLIM CAN ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ 10 X 250 ML,PERRIER,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Nera/Anthrakoycho/PERRIER-SLIM-CAN-ANThRAKOYChO-NERO-10-X-250-ML/p/7145833,"6,70",4124179
Κάβα,"ΤΣΙΠΟΥΡΟ ΗΠΕΙΡΟΥ 0,5 LT",ΑΒ ΚΟΝΤΑ ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΓΗ,https://www.ab.gr/click2shop/Krasia-pota-anapsyktika-nera/Pota/Tsipoyro-Tsikoydia/TSIPOYRO-IPEIROY-0-5-LT/p/7129249,"8,17",4060787
